12.50 3.85 27.5
12.58 3.8 29.5
12.67 4.1 30
12.75 4.05 30
12.83 4.05 30
12.92 4.1 30
13.00 4.1 30
13.083 4 29
13.17 4.2 30
13.25 3.95 29
13.33 4 29
13.42 3.95 29
13.50 3.9 29
13.58 3.9 29

