,Time
2023-03-17,5.016666666651387
2023-03-27,6.016666666648356
2023-04-10,6.016666666648356
2023-04-27,8.016666666642292
2023-05-03,8.016666666642292
2023-05-15,8.016666666642292
2023-07-10,71.01666666645069
2023-07-18,12.016666666630165
2023-08-01,9.01666666663926
2023-08-02,10.01666666663623
2023-08-23,8.016666666642292
2023-08-29,10.01666666663623
2023-09-13,7.016666666645324
