Date,SZA,Ets,TUV,GCF
2023-03-17,31.7,42.343833054775246,53.129466396,0.796993381020729
2023-03-27,35.6,40.05304026915777,49.7572937896,0.8049682211119255
2023-04-10,41.3,36.307473704924476,44.4033455813,0.8176742817373425
2023-04-27,46.8,32.24084480437827,38.816672713219994,0.8305926951177822
2023-05-03,48.7,30.72449489250358,36.79334366042,0.8350557963981698
2023-07-10,55.2,25.164703316562374,29.678658712156,0.847905680665253
2023-07-18,53.9,26.320941243955385,31.117565323947005,0.8458547759101094
2023-08-01,50.9,28.90580620692919,34.412294063340006,0.8399848656914457
2023-08-02,50.7,29.07382280891422,34.630104450169995,0.8395534252791288
